Order_ID,Order_Date,Customer_ID,Category,Region,Sales,Quantity,Discount,Profit,Order_Month,Order_Weekday,Net_Sales,Profit_Margin
ORD-960,2023-12-21 14:12:54.387193,CUST-0150,Office Supplies,West,538.82,12,0.0,28.58,2023-12,Thursday,538.82,0.05304183215173898
ORD-961,2024-06-06 13:49:51.295647,CUST-0235,Technology,East,361.87,13,0.1,49.33,2024-06,Thursday,325.683,0.1514663031229754
ORD-962,2023-09-01 13:50:34.517258,CUST-0022,Technology,West,289.7,5,0.0,-37.98,2023-09,Friday,289.7,-0.13110113910942353
ORD-963,2023-05-16 20:21:00.630315,CUST-0285,Office Supplies,West,623.44125,11,0.0,49.49,2023-05,Tuesday,623.44125,0.079381978654765
ORD-964,2024-01-12 12:04:40.940470,CUST-0269,Furniture,North,119.03,12,0.1,79.17,2024-01,Friday,107.12700000000001,0.7390293763476994
ORD-965,2024-02-23 03:13:03.391695,CUST-0258,Furniture,South,101.37,5,0.1,-60.35,2024-02,Friday,91.233,-0.6614931000843993
ORD-966,2024-05-15 15:58:04.742371,CUST-0029,Furniture,North,240.08,14,0.0,117.62,2024-05,Wednesday,240.08,0.4899200266577807
ORD-967,2023-09-04 11:57:28.724362,CUST-0213,Technology,East,399.31,10,0.0,45.27,2023-09,Monday,399.31,0.11337056422328518
ORD-968,2023-02-02 12:01:48.054027,CUST-0283,Office Supplies,East,22.08,2,0.0,81.06,2023-02,Thursday,22.08,3.6711956521739135
ORD-969,2024-09-02 05:16:57.508754,CUST-0050,Office Supplies,East,357.78,12,0.1,-46.74,2024-09,Monday,322.002,-0.1451543779231185
ORD-970,2023-09-12 12:46:27.793896,CUST-0095,Office Supplies,East,74.33,11,0.0,70.96,2023-09,Tuesday,74.33,0.9546616440199112
ORD-971,2024-05-03 23:30:27.913956,CUST-0088,Technology,West,11.25,11,0.3,-68.68,2024-05,Friday,7.874999999999999,-8.721269841269843
ORD-972,2024-03-14 14:01:22.841420,CUST-0044,Furniture,East,348.12,5,0.1,-26.89,2024-03,Thursday,313.308,-0.08582608806669476
ORD-973,2023-07-16 20:00:07.203601,CUST-0278,Furniture,East,623.44125,12,0.0,45.8,2023-07,Sunday,623.44125,0.07346321726385606
ORD-974,2023-09-24 22:45:48.174087,CUST-0171,Furniture,East,128.24,7,0.2,13.44,2023-09,Sunday,102.59200000000001,0.13100436681222705
ORD-975,2023-11-13 23:29:01.470735,CUST-0189,Technology,East,303.3,2,0.0,31.65,2023-11,Monday,303.3,0.10435212660731948
ORD-976,2023-01-15 14:34:31.035517,CUST-0184,Technology,East,486.38,14,0.0,145.64,2023-01,Sunday,486.38,0.2994366544677001
ORD-977,2023-09-27 20:52:42.381190,CUST-0003,Office Supplies,East,404.22,13,0.3,30.71,2023-09,Wednesday,282.954,0.10853354255462018
ORD-978,2024-09-22 16:05:16.958479,CUST-0191,Furniture,West,316.14,6,0.1,72.58,2024-09,Sunday,284.526,0.25509092314937826
ORD-979,2024-12-11 15:29:15.877938,CUST-0118,Office Supplies,West,502.27,7,0.0,25.99,2024-12,Wednesday,502.27,0.05174507734883628
ORD-980,2023-07-02 22:57:19.719859,CUST-0019,Furniture,East,205.39,5,0.0,24.22,2023-07,Sunday,205.39,0.11792200204489021
ORD-981,2023-12-16 20:16:41.300650,CUST-0023,Technology,West,262.67,9,0.0,-28.7,2023-12,Saturday,262.67,-0.10926257280998972
ORD-983,2024-03-22 23:36:13.686843,CUST-0295,Office Supplies,East,486.58,4,0.1,182.13,2024-03,Friday,437.92199999999997,0.4158959814761533
ORD-984,2023-12-05 21:20:48.024012,CUST-0108,Furniture,East,27.46,14,0.0,35.27,2023-12,Tuesday,27.46,1.2844136926438456
ORD-985,2024-09-29 23:22:32.476238,CUST-0281,Furniture,West,29.05,14,0.1,13.98,2024-09,Sunday,26.145,0.5347102696500287
ORD-986,2023-06-17 23:36:56.908454,CUST-0128,Technology,North,34.49,13,0.2,98.41,2023-06,Saturday,27.592000000000002,3.5666135111626556
ORD-987,2023-09-24 22:45:48.174087,CUST-0229,Furniture,East,623.44125,10,0.2,91.37,2023-09,Sunday,498.753,0.18319689305126988
ORD-988,2023-10-02 06:03:03.691845,CUST-0111,Office Supplies,East,169.45,1,0.3,56.34,2023-10,Monday,118.61499999999998,0.47498208489651406
ORD-989,2023-12-04 10:17:20.920460,CUST-0136,Technology,South,280.64,14,0.0,11.5,2023-12,Monday,280.64,0.040977765108323835
ORD-990,2023-11-28 14:03:32.506253,CUST-0186,Office Supplies,West,291.99,8,0.1,98.67,2023-11,Tuesday,262.791,0.3754694795483864
ORD-991,2024-07-31 08:29:17.678839,CUST-0144,Office Supplies,East,203.67,8,0.2,37.26,2024-07,Wednesday,162.936,0.2286787450287229
ORD-992,2024-07-27 08:04:48.144072,CUST-0072,Furniture,South,313.93,7,0.3,84.83,2024-07,Saturday,219.751,0.3860278223989879
ORD-993,2024-04-10 23:21:06.033016,CUST-0129,Office Supplies,South,218.28,8,0.0,-19.16,2024-04,Wednesday,218.28,-0.08777716694154297
ORD-994,2023-05-23 01:20:40.820410,CUST-0261,Technology,West,103.68,2,0.2,-5.2,2023-05,Tuesday,82.94400000000002,-0.06269290123456789
ORD-995,2024-08-13 12:00:21.610805,CUST-0003,Technology,West,300.04,3,0.0,35.81,2024-08,Tuesday,300.04,0.11935075323290228
ORD-996,2023-11-19 02:11:06.333166,CUST-0104,Technology,East,171.65,9,0.1,-44.11,2023-11,Sunday,154.485,-0.28552933941806646
ORD-997,2023-04-04 02:55:02.851425,CUST-0224,Furniture,East,310.52,1,0.0,7.81,2023-04,Tuesday,310.52,0.025151359010691744
ORD-998,2023-09-16 13:10:57.328664,CUST-0010,Furniture,North,83.46,8,0.1,-46.77,2023-09,Saturday,75.11399999999999,-0.6226535665788003
ORD-999,2024-11-02 04:56:04.082041,CUST-0231,Furniture,East,205.66,8,0.1,-62.69,2024-11,Saturday,185.094,-0.3386927723210909
ORD-1000,2024-12-10 21:57:32.326163,CUST-0219,Office Supplies,West,231.25,7,0.2,176.16,2024-12,Tuesday,185.0,0.9522162162162162
ORD-1001,2023-06-13 23:12:27.373686,CUST-0066,Furniture,South,623.44125,13,0.0,-6.54,2023-06,Tuesday,623.44125,-0.01049016246518818
ORD-1002,2023-01-04 06:52:45.982991,CUST-0112,Technology,South,404.19,14,0.2,-1.26,2023-01,Wednesday,323.35200000000003,-0.0038966822533956797
ORD-1003,2023-10-28 13:05:11.555777,CUST-0013,Technology,East,363.97,11,0.0,34.81,2023-10,Saturday,363.97,0.09563975052888975
ORD-1004,2023-10-19 01:12:45.382691,CUST-0086,Furniture,North,582.22,5,0.0,-33.7,2023-10,Thursday,582.22,-0.057881900312596615
ORD-1005,2024-04-06 22:56:36.498249,CUST-0234,Technology,West,142.02,4,0.3,-0.1,2024-04,Saturday,99.414,-0.0010058945420162151
ORD-1006,2024-04-10 05:49:22.481240,CUST-0090,Technology,South,146.33,10,0.0,140.06,2024-04,Wednesday,146.33,0.957151643545411
ORD-1007,2023-11-16 21:35:55.677838,CUST-0054,Office Supplies,West,184.95,10,0.0,51.49,2023-11,Thursday,184.95,0.27839956745066236
ORD-1008,2024-01-11 09:47:05.612806,CUST-0012,Office Supplies,East,365.93,13,0.0,89.16,2024-01,Thursday,365.93,0.2436531577077583
ORD-1009,2024-02-22 00:55:28.064032,CUST-0209,Office Supplies,East,184.49,10,0.1,124.42,2024-02,Thursday,166.04100000000003,0.7493329960672364
ORD-1010,2024-01-06 15:50:52.526263,CUST-0014,Furniture,West,220.78,14,0.0,42.64,2024-01,Saturday,220.78,0.19313343599963764
ORD-1011,2024-10-28 02:13:59.219609,CUST-0121,Furniture,West,549.86,10,0.0,16.73,2024-10,Monday,549.86,0.030425926599498054
ORD-1012,2023-05-17 05:06:52.406203,CUST-0020,Furniture,South,129.22,6,0.0,-56.03,2023-05,Wednesday,129.22,-0.4336016096579477
ORD-1013,2024-02-02 07:38:52.166083,CUST-0075,Office Supplies,North,73.64,12,0.0,7.03,2024-02,Friday,73.64,0.09546442151004889
ORD-1014,2023-02-22 22:50:07.503751,CUST-0243,Furniture,West,158.35,11,0.0,20.25,2023-02,Wednesday,158.35,0.1278812756551942
ORD-1015,2023-03-23 10:27:26.023011,CUST-0223,Furniture,West,118.76,1,0.0,-18.44,2023-03,Thursday,118.76,-0.15527113506231055
ORD-1016,2024-04-05 20:39:01.170585,CUST-0070,Office Supplies,East,332.75,13,0.0,122.71,2024-04,Friday,332.75,0.3687753568745304
ORD-1017,2023-03-06 06:31:52.556278,CUST-0211,Technology,South,21.32,5,0.0,96.14,2023-03,Monday,21.32,4.509380863039399
ORD-1018,2024-10-20 01:25:00.150075,CUST-0101,Office Supplies,South,203.67,14,0.2,89.13,2024-10,Sunday,162.936,0.5470245986154072
ORD-1019,2023-11-08 03:15:13.056528,CUST-0186,Office Supplies,Unknown,121.11,4,0.2,23.03,2023-11,Wednesday,96.888,0.23769713483609942
ORD-1020,2024-04-21 13:31:07.533766,CUST-0132,Technology,South,48.7,4,0.0,-31.98,2024-04,Sunday,48.7,-0.6566735112936345
ORD-1021,2023-01-23 15:23:30.105052,CUST-0111,Furniture,East,313.95,7,0.3,109.68,2023-01,Monday,219.765,0.4990785611903625
ORD-1022,2024-03-28 19:50:02.101050,CUST-0132,Office Supplies,East,570.56,9,0.0,50.12,2024-03,Thursday,570.56,0.08784352215367358
ORD-1023,2024-11-16 10:44:43.341670,CUST-0020,Technology,North,237.79,8,0.0,76.38,2024-11,Saturday,237.79,0.3212077883847092
ORD-1024,2023-10-29 15:22:46.883441,CUST-0024,Furniture,South,38.47,11,0.0,67.15,2023-10,Sunday,38.47,1.745515986482974
ORD-1025,2023-10-17 22:55:10.055027,CUST-0227,Furniture,East,202.91,13,0.1,48.64,2023-10,Tuesday,182.619,0.2663468751882334
ORD-1026,2023-09-09 05:53:41.810905,CUST-0154,Office Supplies,East,45.11,14,0.0,149.98,2023-09,Saturday,45.11,3.324761693637774
ORD-1027,2024-06-25 22:20:35.417708,CUST-0293,Furniture,South,124.53,12,0.0,-9.44,2024-06,Tuesday,124.53,-0.0758050269011483
ORD-1028,2024-12-13 20:04:26.533266,CUST-0230,Office Supplies,East,445.28,8,0.0,11.46,2024-12,Friday,445.28,0.025736615163492637
ORD-1029,2024-08-19 08:14:10.025012,CUST-0202,Furniture,West,142.7,5,0.0,128.47,2024-08,Monday,142.7,0.9002803083391732
ORD-1030,2023-02-07 23:29:44.692346,CUST-0038,Furniture,North,213.36,6,0.3,34.92,2023-02,Tuesday,149.352,0.23381005945685363
ORD-1031,2024-02-14 17:38:12.546273,CUST-0260,Technology,East,245.51,2,0.0,22.44,2024-02,Wednesday,245.51,0.09140157223738342
ORD-1032,2023-07-06 05:50:05.702851,CUST-0188,Technology,East,120.54,13,0.0,14.82,2023-07,Thursday,120.54,0.12294673967147834
ORD-1033,2023-05-21 05:31:21.940970,CUST-0057,Technology,South,296.64,11,0.0,70.76,2023-05,Sunday,296.64,0.23853829557713055
ORD-1034,2023-05-28 12:48:37.458729,CUST-0020,Furniture,North,52.68,14,0.0,16.24,2023-05,Sunday,52.68,0.30827638572513283
ORD-1035,2023-10-28 04:19:19.779889,CUST-0273,Furniture,Unknown,406.47,3,0.0,9.51,2023-10,Saturday,406.47,0.02339656063178094
ORD-1036,2023-07-08 19:11:08.134067,CUST-0119,Furniture,West,72.94,5,0.0,69.77,2023-07,Saturday,72.94,0.9565396216068001
ORD-1037,2023-06-23 11:04:53.546773,CUST-0071,Technology,East,102.54,2,0.0,35.6,2023-06,Friday,102.54,0.3471815876731032
ORD-1038,2023-09-16 13:10:57.328664,CUST-0004,Technology,North,171.21,3,0.2,-30.57,2023-09,Saturday,136.96800000000002,-0.22319081829332396
ORD-1039,2024-11-19 17:37:29.324662,CUST-0221,Office Supplies,West,289.65,4,0.3,31.92,2024-11,Tuesday,202.75499999999997,0.1574313827032626
ORD-1040,2024-09-01 02:59:22.181090,CUST-0014,Furniture,East,245.84,6,0.2,113.67,2024-09,Sunday,196.67200000000003,0.5779673771558737
ORD-1041,2024-11-22 06:58:31.755877,CUST-0003,Office Supplies,South,32.38,5,0.0,75.92,2024-11,Friday,32.38,2.3446571957998765
ORD-1042,2023-10-09 04:34:27.433716,CUST-0216,Technology,East,140.12,10,0.0,121.08,2023-10,Monday,140.12,0.864116471595775
ORD-1043,2024-06-17 03:59:52.796398,CUST-0229,Furniture,East,37.95,4,0.3,-13.88,2024-06,Monday,26.565,-0.5224920007528703
ORD-1044,2024-01-17 23:32:37.578789,CUST-0186,Technology,East,496.5,13,0.0,94.21,2024-01,Wednesday,496.5,0.1897482376636455
ORD-1045,2023-12-30 17:19:28.784392,CUST-0055,Furniture,West,579.35,2,0.0,-8.91,2023-12,Saturday,579.35,-0.01537930439285406
ORD-1046,2024-08-02 21:50:20.110055,CUST-0254,Furniture,West,144.78,12,0.2,-43.94,2024-08,Friday,115.82400000000001,-0.37936869733388584
ORD-1047,2023-09-04 20:43:20.500250,CUST-0024,Furniture,West,142.64,11,0.2,-18.18,2023-09,Monday,114.112,-0.15931716208637128
ORD-1048,2023-09-18 09:00:16.208104,CUST-0162,Furniture,North,182.63,5,0.3,37.88,2023-09,Monday,127.841,0.2963055670715968
ORD-1049,2024-06-24 20:03:00.090045,CUST-0158,Office Supplies,South,468.11,5,0.0,91.68,2024-06,Monday,468.11,0.19585140244814253
ORD-1050,2023-01-30 22:40:45.622811,CUST-0082,Furniture,East,48.87,11,0.0,48.62,2023-01,Monday,48.87,0.9948843871495805
ORD-1051,2024-03-02 12:47:54.237118,CUST-0159,Technology,East,185.8,7,0.1,20.8,2024-03,Saturday,167.22000000000003,0.12438703504365504
ORD-1052,2024-02-09 14:56:07.683841,CUST-0188,Office Supplies,East,203.03,1,0.1,-31.93,2024-02,Friday,182.727,-0.17474155434062835
ORD-1053,2024-02-07 01:35:05.252626,CUST-0060,Furniture,East,65.11,4,0.0,72.32,2024-02,Wednesday,65.11,1.1107356780832436
ORD-1054,2023-06-16 12:33:29.804902,CUST-0211,Technology,North,8.06,11,0.0,87.82,2023-06,Friday,8.06,10.89578163771712
ORD-1055,2024-11-25 05:05:25.962981,CUST-0152,Furniture,North,254.69,5,0.1,47.9,2024-11,Monday,229.221,0.20896863725400378
ORD-1056,2023-01-01 00:00:00.000000,CUST-0109,Technology,South,171.7,8,0.2,-33.14,2023-01,Sunday,137.35999999999999,-0.24126383226557954
ORD-1057,2023-01-19 06:13:08.794397,CUST-0076,Furniture,East,320.18,12,0.0,78.52,2023-01,Thursday,320.18,0.24523705415703664
ORD-1058,2023-09-07 18:50:14.707353,CUST-0030,Furniture,West,463.84,12,0.1,103.63,2023-09,Thursday,417.45599999999996,0.24824173086504928
ORD-1059,2023-09-19 11:17:51.535767,CUST-0117,Technology,West,597.91,8,0.3,121.98,2023-09,Tuesday,418.537,0.29144376721771315
ORD-1060,2024-10-17 12:03:57.718859,CUST-0192,Furniture,East,344.82,1,0.0,3.74,2024-10,Thursday,344.82,0.01084623861724958
ORD-1061,2024-06-20 10:52:38.779389,CUST-0019,Furniture,North,112.8,5,0.0,56.18,2024-06,Thursday,112.8,0.4980496453900709
ORD-1062,2023-06-13 14:26:35.597798,CUST-0173,Office Supplies,Unknown,43.36,10,0.0,-2.07,2023-06,Tuesday,43.36,-0.047739852398523984
ORD-1063,2023-11-18 08:39:22.781390,CUST-0228,Furniture,West,100.23,1,0.0,-25.34,2023-11,Saturday,100.23,-0.2528185174099571
ORD-1064,2023-06-27 20:15:14.857428,CUST-0183,Furniture,North,623.44125,1,0.0,124.99,2023-06,Tuesday,623.44125,0.20048400711374167
ORD-1065,2024-10-27 17:28:07.443721,CUST-0113,Office Supplies,West,240.77,2,0.2,63.87,2024-10,Sunday,192.616,0.3315923910786227
ORD-1066,2023-01-13 01:13:28.604302,CUST-0183,Technology,East,102.37,2,0.1,107.56,2023-01,Friday,92.13300000000001,1.1674427186784322
ORD-1067,2024-05-15 15:58:04.742371,CUST-0146,Office Supplies,North,333.91,9,0.0,-43.49,2024-05,Wednesday,333.91,-0.1302446767092929
ORD-1068,2023-02-04 07:51:06.933466,CUST-0116,Furniture,West,264.25,4,0.2,47.31,2023-02,Saturday,211.4,0.22379375591296122
ORD-1069,2024-02-04 20:59:54.597298,CUST-0113,Furniture,East,78.13,3,0.2,60.5,2024-02,Sunday,62.504,0.9679380519646743
ORD-1070,2024-07-28 19:08:15.247623,CUST-0251,Office Supplies,North,165.16,11,0.1,-19.93,2024-07,Sunday,148.644,-0.13407873846236645
ORD-1071,2023-02-25 20:57:01.710855,CUST-0251,Technology,South,193.54,1,0.0,119.27,2023-02,Saturday,193.54,0.6162550377183011
ORD-1072,2023-04-01 22:19:52.196098,CUST-0118,Technology,West,144.68,12,0.0,15.27,2023-04,Saturday,144.68,0.10554326790157588
ORD-1073,2023-09-03 18:25:45.172586,CUST-0161,Office Supplies,West,127.06,2,0.1,57.22,2023-09,Sunday,114.354,0.5003760253248684
ORD-1074,2023-06-09 14:02:06.063031,CUST-0198,Furniture,South,242.37,6,0.1,-3.02,2023-06,Friday,218.133,-0.013844764432708484
ORD-1075,2023-02-12 17:25:57.778889,CUST-0260,Furniture,South,34.16,9,0.3,-41.66,2023-02,Sunday,23.911999999999995,-1.7422214787554369
ORD-1076,2023-10-09 04:34:27.433716,CUST-0148,Technology,North,318.19,5,0.1,84.78,2023-10,Monday,286.371,0.2960495301549389
ORD-1077,2024-11-29 23:01:39.049524,CUST-0240,Furniture,East,263.61,4,0.2,52.74,2024-11,Friday,210.88800000000003,0.2500853533629225
ORD-1078,2024-04-30 07:51:50.155077,CUST-0047,Office Supplies,South,109.26,13,0.0,44.24,2024-04,Tuesday,109.26,0.40490572945268166
ORD-1079,2023-04-08 12:05:24.162081,CUST-0198,Technology,East,468.84,5,0.0,13.31,2023-04,Saturday,468.84,0.028389215937206724
ORD-1080,2024-12-25 12:32:03.361680,CUST-0047,Technology,North,357.8,9,0.1,51.11,2024-12,Wednesday,322.02000000000004,0.1587168498851003
ORD-1081,2024-01-29 07:14:22.631315,CUST-0078,Office Supplies,East,105.23,12,0.0,105.97,2024-01,Monday,105.23,1.0070322151477715
ORD-1082,2023-03-27 19:37:47.333666,CUST-0124,Furniture,North,296.57,13,0.0,-11.03,2023-03,Monday,296.57,-0.03719189398792865
ORD-1083,2023-05-22 16:34:49.044522,CUST-0075,Technology,West,114.37,7,0.0,63.62,2023-05,Monday,114.37,0.5562647547433767
ORD-1084,2023-12-28 03:58:26.353176,CUST-0137,Technology,West,185.93,8,0.0,42.15,2023-12,Thursday,185.93,0.22669821976012478
ORD-1085,2024-10-03 15:01:10.235117,CUST-0090,Office Supplies,West,238.48,4,0.3,18.94,2024-10,Thursday,166.93599999999998,0.11345665404705997
ORD-1086,2023-10-06 06:27:33.226613,CUST-0061,Technology,East,102.55,11,0.0,-68.73,2023-10,Friday,102.55,-0.6702096538274013
ORD-1087,2024-11-05 20:34:41.840920,CUST-0138,Furniture,North,334.91,8,0.0,29.28,2024-11,Tuesday,334.91,0.08742647278373294
ORD-1088,2023-05-27 01:45:10.355177,CUST-0050,Furniture,South,205.78,6,0.0,70.36,2023-05,Saturday,205.78,0.3419185537953154
ORD-1089,2023-08-16 12:12:36.378189,CUST-0259,Furniture,South,219.46,5,0.0,49.44,2023-08,Wednesday,219.46,0.22528023329991798
ORD-1090,2023-10-07 17:31:00.330165,CUST-0107,Office Supplies,East,205.2,13,0.2,-56.32,2023-10,Saturday,164.16,-0.3430799220272905
ORD-1091,2024-04-29 05:34:14.827413,CUST-0113,Technology,North,195.52,12,0.1,104.82,2024-04,Monday,175.96800000000002,0.5956764866339334
ORD-1092,2023-12-02 05:42:10.265132,CUST-0254,Furniture,North,455.38,7,0.0,128.88,2023-12,Saturday,455.38,0.2830163819227898
ORD-1093,2024-03-25 04:11:24.342171,CUST-0118,Technology,West,566.41,6,0.0,23.43,2024-03,Monday,566.41,0.041365795095425574
ORD-1094,2024-04-02 05:00:23.411705,CUST-0198,Technology,East,623.44125,3,0.1,168.66,2024-04,Tuesday,561.097125,0.3005896706385726
ORD-1095,2023-11-08 03:15:13.056528,CUST-0051,Furniture,North,73.66,5,0.1,-19.77,2023-11,Wednesday,66.294,-0.2982170332156756
ORD-1096,2024-12-06 21:33:02.791395,CUST-0245,Technology,South,189.51,9,0.0,-46.33,2024-12,Friday,189.51,-0.2444725871985647
ORD-1097,2023-07-30 17:02:54.687343,CUST-0035,Technology,North,202.89,7,0.0,-30.89,2023-07,Sunday,202.89,-0.15224998767805217
ORD-1098,2023-01-28 00:33:51.415707,CUST-0069,Furniture,West,98.41,12,0.0,44.71,2023-01,Saturday,98.41,0.4543237475866274
ORD-1099,2023-06-08 11:44:30.735367,CUST-0049,Office Supplies,West,63.2,4,0.2,-76.7,2023-06,Thursday,50.56,-1.517009493670886
ORD-1100,2023-02-07 05:58:01.140570,CUST-0074,Office Supplies,East,194.06,7,0.3,11.35,2023-02,Tuesday,135.84199999999998,0.08355295122274407
ORD-1101,2024-06-11 16:31:56.158079,CUST-0192,Furniture,North,561.25,5,0.1,206.07,2024-06,Tuesday,505.125,0.4079584261321455
ORD-1102,2024-09-22 16:05:16.958479,CUST-0261,Technology,North,95.51,11,0.0,-60.23,2024-09,Sunday,95.51,-0.6306145953303318
ORD-1103,2023-10-06 15:13:25.002501,CUST-0070,Office Supplies,East,59.78,13,0.0,-2.83,2023-10,Friday,59.78,-0.04734024757443961
ORD-1104,2023-09-27 03:20:58.829414,CUST-0090,Technology,South,234.15,2,0.3,-32.16,2023-09,Wednesday,163.905,-0.19621121991397453
ORD-1105,2023-10-21 23:19:39.589794,CUST-0260,Office Supplies,East,357.34,13,0.0,12.91,2023-10,Saturday,357.34,0.03612805731236358
ORD-1106,2024-04-30 07:51:50.155077,CUST-0126,Office Supplies,Unknown,177.36,6,0.2,9.11,2024-04,Tuesday,141.888,0.06420557059088858
ORD-1107,2023-02-05 10:08:42.261130,CUST-0231,Office Supplies,West,282.41,7,0.0,-10.17,2023-02,Sunday,282.41,-0.03601147268156226
ORD-1108,2024-11-14 23:41:16.238119,CUST-0295,Furniture,East,249.4,8,0.0,20.62,2024-11,Thursday,249.4,0.0826784282277466
ORD-1109,2023-10-19 01:12:45.382691,CUST-0129,Office Supplies,West,199.89,6,0.1,67.99,2023-10,Thursday,179.90099999999998,0.3779300837682948
ORD-1110,2024-05-10 22:01:51.655827,CUST-0280,Office Supplies,West,68.34,8,0.3,113.12,2024-05,Friday,47.838,2.3646473514779047
ORD-1111,2023-11-10 07:50:23.711855,CUST-0100,Furniture,East,45.37,7,0.0,12.93,2023-11,Friday,45.37,0.28499008155168615
ORD-1112,2023-06-08 11:44:30.735367,CUST-0297,Technology,North,150.88,2,0.0,30.35,2023-06,Thursday,150.88,0.20115323435843055
ORD-1113,2023-06-12 20:54:52.046023,CUST-0182,Furniture,North,85.03,14,0.0,57.8,2023-06,Monday,85.03,0.6797600846759967
ORD-1114,2024-05-01 01:23:33.706853,CUST-0174,Furniture,North,202.91,6,0.0,-44.15,2024-05,Wednesday,202.91,-0.21758415060864422
ORD-1115,2023-04-01 13:34:00.420210,CUST-0188,Office Supplies,East,344.68,9,0.0,20.84,2023-04,Saturday,344.68,0.0604618776836486
ORD-1116,2023-03-02 06:07:23.021510,CUST-0057,Technology,North,188.76,12,0.3,-0.33,2023-03,Thursday,132.13199999999998,-0.002497502497502498
ORD-1117,2024-07-03 05:37:50.935467,CUST-0031,Furniture,East,402.96,6,0.1,87.12,2024-07,Wednesday,362.664,0.2402223545761366
ORD-1118,2023-12-25 23:23:15.697848,CUST-0084,Office Supplies,North,384.31,4,0.3,135.11,2023-12,Monday,269.017,0.5022359181761747
ORD-1119,2024-05-10 22:01:51.655827,CUST-0152,Technology,East,242.77,7,0.2,-16.62,2024-05,Friday,194.216,-0.08557482390740206
ORD-1120,2024-01-08 02:54:19.629814,CUST-0036,Office Supplies,South,486.95,3,0.2,106.8,2024-01,Monday,389.56,0.27415545743916214
ORD-1121,2023-07-17 13:31:50.755377,CUST-0213,Office Supplies,North,20.74,5,0.1,-57.5,2023-07,Monday,18.666,-3.080467159541412
ORD-1122,2023-10-04 19:24:06.123061,CUST-0106,Furniture,West,410.02,1,0.0,42.04,2023-10,Wednesday,410.02,0.10253158382517927
ORD-1123,2024-02-17 06:59:14.977488,CUST-0220,Furniture,West,78.1,10,0.3,45.6,2024-02,Saturday,54.669999999999995,0.834095481982806
ORD-1124,2024-08-02 04:18:36.558279,CUST-0163,Office Supplies,East,203.67,3,0.1,-59.03,2024-08,Friday,183.303,-0.3220351003529675
ORD-1125,2023-01-30 05:09:02.071035,CUST-0220,Office Supplies,West,102.55,8,0.1,-19.71,2023-01,Monday,92.295,-0.2135543637250122
ORD-1126,2023-02-18 04:53:54.417208,CUST-0270,Office Supplies,South,623.44125,9,0.0,-25.54,2023-02,Saturday,623.44125,-0.04096616962704986
ORD-1127,2023-10-18 16:26:53.606803,CUST-0120,Office Supplies,South,268.7,9,0.0,-48.68,2023-10,Wednesday,268.7,-0.1811685895050242
ORD-1128,2023-11-25 07:10:46.523261,CUST-0182,Furniture,East,296.63,10,0.0,-129.97,2023-11,Saturday,296.63,-0.4381552776185821
ORD-1129,2023-02-20 00:43:13.296648,CUST-0106,Office Supplies,North,294.39,2,0.1,17.57,2023-02,Monday,264.951,0.06631414865390203
ORD-1130,2023-03-08 19:52:54.987493,CUST-0217,Furniture,North,623.44125,4,0.1,24.79,2023-03,Wednesday,561.097125,0.044181299271494216
ORD-1131,2024-06-04 00:28:48.864432,CUST-0205,Technology,North,92.53,5,0.2,24.32,2024-06,Tuesday,74.024,0.32854209445585214
ORD-1132,2024-05-09 02:12:32.776388,CUST-0070,Office Supplies,East,194.11,3,0.0,75.94,2024-05,Thursday,194.11,0.3912214723610324
ORD-1133,2023-10-14 07:16:32.296148,CUST-0044,Office Supplies,East,543.44,13,0.0,-86.27,2023-10,Saturday,543.44,-0.15874797585750033
ORD-1134,2024-07-13 02:16:08.884442,CUST-0228,Furniture,East,131.56,11,0.2,7.14,2024-07,Saturday,105.248,0.06783976892672544
ORD-1135,2024-11-15 17:12:59.789894,CUST-0184,Technology,South,220.45,1,0.0,183.6,2024-11,Friday,220.45,0.8328419142662735
ORD-1136,2023-12-25 23:23:15.697848,CUST-0107,Furniture,West,63.56,6,0.1,83.21,2023-12,Monday,57.204,1.454618558142787
ORD-1137,2023-01-25 19:58:40.760380,CUST-0084,Technology,West,465.62,14,0.1,83.55,2023-01,Wednesday,419.058,0.19937574273728217
ORD-1138,2023-07-19 00:35:17.858929,CUST-0250,Furniture,South,132.3,10,0.0,-31.0,2023-07,Wednesday,132.3,-0.23431594860166285
ORD-1139,2024-10-18 05:35:41.270635,CUST-0021,Furniture,North,244.79,2,0.0,18.25,2024-10,Friday,244.79,0.07455369908901507
ORD-1140,2023-01-19 23:44:52.346173,CUST-0196,Technology,South,238.61,9,0.0,-107.99,2023-01,Thursday,238.61,-0.4525795230711202
ORD-1141,2024-06-21 21:56:05.882941,CUST-0178,Office Supplies,West,553.82,1,0.0,65.13,2024-06,Friday,553.82,0.11760138673215122
ORD-1142,2023-03-16 11:56:02.281140,CUST-0007,Office Supplies,East,65.91,11,0.1,114.02,2023-03,Thursday,59.318999999999996,1.9221497328006205
ORD-1143,2023-02-15 15:32:51.985992,CUST-0070,Furniture,South,145.37,9,0.2,-56.99,2023-02,Wednesday,116.296,-0.4900426497901905
ORD-1144,2024-10-08 08:57:23.321660,CUST-0127,Office Supplies,West,159.03,7,0.0,-39.53,2024-10,Tuesday,159.03,-0.24856945230459662
