Order_ID,Order_Date,Customer_ID,Category,Region,Sales,Quantity,Discount,Profit
ORD-554,2024-12-24 19:00:19.809904,CUST-0239,furniture,North,102.34,2,0.1,114.03
ORD-555,2023-11-08 12:01:04.832416,CUST-0156,Office Supplies,South,576.88,8,0.0,25.17
ORD-556,2023-01-19 06:13:08.794397,CUST-0291,Technology,East,156.38,9,0.0,16.61
ORD-557,2024-09-08 10:16:37.698849,CUST-0136,Furniture,West,311.19,13,0.2,5.7
ORD-558,2024-09-20 11:30:06.303151,CUST-0144,Furniture,West,293.6,2,,51.13
ORD-559,2023-07-29 14:45:19.359679,CUST-0106,Furniture,South,460.81,2,0.0,120.36
ORD-560,2024-03-18 23:11:44.152076,CUST-0158,Office Supplies,South,130.37,10,0.2,-43.62
ORD-561,2024-02-24 05:30:38.719359,CUST-0146,Office Supplies,North,106.76,9,0.0,43.15
ORD-562,2023-02-24 09:53:34.607303,CUST-0002,Office Supplies,North,369.12,14,0.0,40.55
ORD-563,2023-04-25 07:15:05.852926,CUST-0077,Office Supplies,South,190.45,4,0.1,-78.25
ORD-564,2023-07-27 18:56:00.480240,CUST-0132,Office Supplies,West,115.16,5,0.0,-23.25
ORD-565,2024-05-13 11:22:54.087043,CUST-0090,Technology,West,245.65,13,0.1,-10.95
ORD-566,2023-04-22 00:22:19.869934,CUST-0263,Technology,North,138.36,11,0.3,75.84
ORD-567,2024-09-18 06:54:55.647823,CUST-0108,Furniture,West,639.08,9,,86.34
ORD-568,2023-09-06 16:32:39.379689,CUST-0074,Furniture,East,164.2,6,0.0,-82.52
ORD-569,2023-11-02 15:47:16.418209,CUST-0039,Technology,East,290.82,10,0.0,68.35
ORD-570,2024-10-21 12:28:27.253626,CUST-0159,Office Supplies,East,242.6,12,,60.6
ORD-571,2024-01-29 07:14:22.631315,CUST-0071,Technology,South,73.14,9,0.0,64.7
ORD-572,2024-01-01 21:54:39.439719,CUST-0241,Office Supplies,West,132.9,9,0.2,39.16
ORD-573,2023-06-11 18:37:16.718359,,Office Supplies,North,59.79,7,0.0,87.03
ORD-574,2023-08-12 11:48:06.843421,CUST-0036,Furniture,West,130.73,14,0.0,100.29
ORD-575,2023-12-29 06:16:01.680840,CUST-0084,Office Supplies,East,300.7,12,0.0,-68.03
ORD-576,2023-04-07 01:01:57.058529,CUST-0263,Technology,West,151.1,10,0.3,27.08
ORD-577,2024-01-28 22:28:30.855427,CUST-0172,Office Supplies,South,227.98,9,0.3,14.73
ORD-578,2024-08-05 11:11:22.541270,CUST-0173,Technology,North,589.78,5,0.0,-4.36
ORD-579,2024-01-02 06:40:31.215607,CUST-0047,furniture,South,269.04,5,0.3,2.73
ORD-580,2024-08-22 23:52:47.783891,CUST-0141,Office Supplies,North,179.05,12,0.0,41.21
ORD-581,2023-01-02 11:03:27.103551,CUST-0118,Technology,North,279.51,8,0.0,-47.8
ORD-582,2024-02-16 04:41:39.649824,CUST-0277,Office Supplies,North,181.03,10,0.2,70.24
ORD-583,2024-03-21 03:46:54.807403,CUST-0214,Office Supplies,South,387.52,4,0.1,7.85
ORD-584,2023-10-10 06:52:02.761380,CUST-0220,Technology,South,140.89,9,0.0,82.48
ORD-585,2023-11-16 21:35:55.677838,CUST-0026,Office Supplies,East,298.56,7,0.0,-7.2
ORD-586,2023-12-28 21:30:09.904952,,Office Supplies,West,257.38,7,,-10.45
ORD-587,2023-11-19 10:56:58.109054,CUST-0271,Furniture,North,45.91,13,0.3,-26.73
ORD-588,2024-05-16 09:29:48.294147,CUST-0010,Office Supplies,North,174.09,3,0.3,-6.86
ORD-589,2023-01-17 19:09:41.690845,CUST-0121,furniture,East,350.67,4,0.0,-18.09
ORD-590,2023-11-13 05:57:17.918959,CUST-0125,furniture,South,337.8,7,0.2,56.08
ORD-591,2023-10-28 04:19:19.779889,CUST-0170,Technology,South,119.9,11,0.0,92.83
ORD-592,2023-12-08 10:41:50.455227,CUST-0072,Technology,East,187.95,11,,53.27
ORD-593,2024-11-04 00:45:22.961480,CUST-0152,Office Supplies,South,289.7,14,0.0,25.35
ORD-594,2023-08-28 04:40:13.206603,CUST-0208,Office Supplies,East,103.77,5,0.0,59.21
ORD-595,2023-04-08 20:51:15.937968,CUST-0049,Furniture,East,263.97,12,0.1,27.81
ORD-596,2023-05-15 18:03:25.302651,CUST-0154,Office Supplies,East,20.27,3,0.3,31.71
ORD-597,2023-08-20 21:22:57.688844,CUST-0293,Office Supplies,East,169.02,1,0.2,11.6
ORD-598,2024-02-17 06:59:14.977488,CUST-0068,TECH,South,258.55,7,0.0,80.2
ORD-599,2024-09-10 06:05:56.578289,CUST-0050,Office Supplies,East,447.13,6,0.1,-123.96
ORD-600,2024-09-06 05:41:27.043521,CUST-0152,Office Supplies,West,,10,0.3,-97.97
ORD-601,2023-08-28 13:26:04.982491,CUST-0019,Office Supplies,East,182.87,7,0.0,91.63
ORD-602,2023-02-13 10:57:41.330665,CUST-0100,Technology,West,970.81,14,0.3,18.21
ORD-603,2023-10-31 02:26:13.986993,CUST-0060,Technology,East,352.92,2,,85.03
ORD-604,2024-10-22 23:31:54.357178,CUST-0167,Furniture,North,143.59,13,0.0,-6.48
ORD-605,2024-08-17 03:38:59.369684,CUST-0202,Office Supplies,East,253.99,12,0.0,130.45
ORD-606,2024-01-30 18:17:49.734867,CUST-0146,furniture,South,97.26,4,0.0,21.81
ORD-607,2024-12-21 20:53:25.602801,CUST-0164,Office Supplies,South,579.4,2,0.0,56.96
ORD-608,2024-05-14 22:26:21.190595,CUST-0242,Office Supplies,East,137.65,8,0.1,3.17
ORD-609,2023-09-28 05:38:34.157078,CUST-0069,Technology,South,185.63,7,0.2,-23.83
ORD-610,2024-06-30 16:16:48.504252,CUST-0175,furniture,East,151.19,1,0.1,-74.46
ORD-611,2023-02-12 08:40:06.003001,CUST-0049,Furniture,East,,2,0.0,77.14
ORD-612,2024-11-07 16:24:00.720360,CUST-0108,Technology,East,343.57,2,0.2,53.73
ORD-613,2023-10-16 11:51:42.951475,CUST-0226,furniture,West,69.61,4,0.2,35.62
ORD-614,2024-02-24 23:02:22.271135,CUST-0161,Office Supplies,West,253.07,3,,-38.32
ORD-615,2024-06-01 02:21:54.657328,CUST-0119,TECH,South,120.31,1,0.0,114.93
ORD-616,2024-12-06 04:01:19.239619,CUST-0149,Technology,West,263.61,12,0.2,36.35
ORD-617,2024-01-05 13:33:17.198599,CUST-0150,Technology,North,101.4,14,,72.17
ORD-618,2024-08-30 15:55:55.077538,CUST-0293,Technology,East,628.56,2,0.1,29.82
ORD-619,2024-01-30 18:17:49.734867,CUST-0143,Furniture,North,189.4,11,0.0,-35.37
ORD-620,2023-08-20 03:51:14.137068,CUST-0160,Furniture,East,543.9,9,0.0,89.55
ORD-621,2023-07-06 23:21:49.254627,CUST-0011,Office Supplies,East,452.85,13,0.3,57.05
ORD-622,2024-10-09 20:00:50.425212,CUST-0138,Office Supplies,East,322.51,1,0.0,19.12
ORD-623,2023-10-20 12:16:12.486243,CUST-0078,Office Supplies,East,243.05,9,,56.02
ORD-624,2024-02-13 15:20:37.218609,CUST-0077,furniture,West,143.96,7,0.3,79.05
ORD-625,2024-08-29 13:38:19.749874,CUST-0254,furniture,South,333.83,2,0.0,69.61
ORD-626,2024-02-21 16:09:36.288144,CUST-0258,Technology,East,49.43,2,0.1,-72.68
ORD-627,2023-07-24 03:17:22.721360,CUST-0291,furniture,North,218.35,5,0.0,-59.41
ORD-628,2024-08-16 01:21:24.042021,CUST-0263,Technology,North,109.27,13,0.0,73.97
ORD-629,2023-06-27 20:15:14.857428,CUST-0085,Office Supplies,South,261.72,5,0.2,-11.77
ORD-630,2024-04-05 03:07:17.618809,CUST-0146,Furniture,East,283.42,4,0.2,-32.92
ORD-631,2024-11-27 18:26:28.394197,CUST-0042,Office Supplies,West,531.84,12,0.0,52.33
ORD-632,2023-11-24 04:53:11.195597,CUST-0125,Technology,South,507.37,10,0.3,-34.74
ORD-633,2024-04-17 21:52:29.774887,CUST-0167,Office Supplies,North,,10,0.0,1.25
ORD-634,2024-03-18 14:25:52.376188,CUST-0241,Technology,West,413.79,13,0.1,81.14
ORD-635,2023-09-14 17:21:38.449224,CUST-0280,Furniture,East,186.11,12,0.1,-60.85
ORD-636,2024-06-20 19:38:30.555277,CUST-0188,Technology,East,101.01,3,0.0,-52.1
ORD-637,2023-07-31 19:20:30.015007,CUST-0019,furniture,North,497.14,4,,-66.66
ORD-638,2023-10-16 03:05:51.175587,CUST-0068,Technology,North,132.26,10,0.2,-21.67
ORD-639,2023-11-11 01:22:07.263631,CUST-0218,TECH,East,113.13,4,0.1,34.96
ORD-640,2023-03-31 20:02:16.868434,CUST-0102,furniture,North,263.53,2,0.1,-7.13
ORD-641,2024-12-26 06:03:46.913456,CUST-0042,TECH,North,210.09,5,0.0,120.2
ORD-642,2024-02-06 08:03:21.700850,CUST-0288,TECH,West,22.24,5,0.0,57.32
ORD-643,2023-02-25 20:57:01.710855,CUST-0167,furniture,North,251.27,5,0.2,28.87
ORD-644,2024-09-05 03:23:51.715857,CUST-0109,Technology,South,261.94,11,,106.04
ORD-645,2024-06-16 10:28:09.244622,CUST-0036,Furniture,West,,11,0.3,-49.85
ORD-646,2023-12-30 17:19:28.784392,CUST-0232,Office Supplies,South,462.08,10,0.0,81.99
ORD-647,2024-02-09 23:41:59.459729,CUST-0229,Office Supplies,East,366.87,1,0.1,15.82
ORD-648,2023-09-12 04:00:36.018009,CUST-0164,Office Supplies,East,503.74,6,0.0,2.68
ORD-649,2024-04-22 15:48:42.861430,CUST-0073,Office Supplies,East,,11,0.0,66.66
ORD-650,2024-12-30 06:28:16.448224,CUST-0136,TECH,East,308.6,2,0.1,5.25
ORD-651,2024-03-29 22:07:37.428714,CUST-0070,furniture,East,303.63,7,0.1,40.91
ORD-652,2024-02-03 18:42:19.269634,CUST-0196,furniture,East,146.66,4,0.0,24.01
ORD-653,2024-01-26 17:53:20.200100,CUST-0269,Office Supplies,South,98.27,5,0.1,48.39
ORD-654,2024-01-04 02:29:50.095047,CUST-0049,Furniture,East,381.75,5,0.2,-0.42
ORD-655,2023-02-03 23:05:15.157578,CUST-0130,Furniture,North,191.51,5,0.0,85.61
ORD-656,2024-10-09 11:14:58.649324,CUST-0005,Office Supplies,East,578.99,2,0.2,-92.65
ORD-657,2023-12-16 11:30:49.524762,CUST-0027,Furniture,South,539.65,5,0.0,68.45
ORD-658,2024-01-05 04:47:25.422711,CUST-0160,Furniture,North,72.17,3,0.1,-83.47
ORD-659,2023-06-15 01:30:02.701350,CUST-0149,TECH,East,197.53,4,0.3,-15.21
ORD-660,2024-03-24 01:53:49.014507,CUST-0264,Technology,North,252.19,13,0.1,61.34
ORD-661,2023-11-29 16:21:07.833916,CUST-0230,Office Supplies,West,79.4,2,,-90.82
ORD-662,2023-03-21 05:52:15.367683,CUST-0200,Furniture,South,295.67,4,0.0,39.99
ORD-663,2023-06-22 17:33:09.994997,CUST-0050,Office Supplies,West,300.63,13,0.1,-52.28
ORD-664,2023-06-07 09:26:55.407703,CUST-0067,Furniture,North,328.07,9,0.1,-28.14
ORD-665,2023-05-05 03:53:23.801900,CUST-0300,TECH,South,250.36,8,0.2,-30.9
ORD-666,2023-07-20 20:24:36.738369,CUST-0058,Office Supplies,West,179.06,13,0.3,-50.6
ORD-667,2024-08-20 01:45:53.576788,CUST-0259,Office Supplies,East,215.58,14,0.2,-73.78
ORD-668,2024-04-24 02:52:09.964982,CUST-0130,Office Supplies,South,83.71,11,0.2,154.27
ORD-669,2024-04-11 08:06:57.808904,CUST-0215,Furniture,West,321.12,12,0.0,19.05
ORD-670,2024-10-03 15:01:10.235117,CUST-0172,Technology,West,39.65,3,0.0,-44.25
ORD-671,2023-05-11 00:07:12.216108,CUST-0258,Technology,East,213.49,1,0.1,-3.73
ORD-672,2023-01-09 00:48:59.069534,CUST-0102,Technology,West,338.9,1,0.1,32.2
ORD-673,2024-10-13 20:25:19.959979,CUST-0209,Furniture,,319.56,6,,7.28
ORD-674,2023-07-10 06:14:35.237618,CUST-0291,Office Supplies,West,385.27,3,0.0,-46.01
ORD-675,2024-10-12 09:21:52.856428,CUST-0286,Office Supplies,West,262.51,4,0.0,-23.95
ORD-676,2024-11-10 05:45:03.151575,CUST-0116,furniture,North,109.74,1,0.1,101.14
ORD-677,2024-02-15 02:24:04.322161,CUST-0264,Office Supplies,South,170.92,8,0.3,-54.16
ORD-678,2023-10-20 12:16:12.486243,CUST-0150,Office Supplies,West,299.26,1,,-89.82
ORD-679,2024-03-15 07:33:06.393196,CUST-0300,Technology,West,21.47,5,0.0,6.72
ORD-680,2024-03-31 00:25:12.756378,CUST-0036,Technology,South,451.82,6,0.0,-85.9
ORD-681,2024-12-05 10:29:35.687843,CUST-0287,Office Supplies,North,403.55,2,0.1,-24.59
ORD-682,2023-10-05 21:41:41.450725,CUST-0208,Office Supplies,East,79.2,7,0.0,-45.12
ORD-683,2024-09-06 05:41:27.043521,CUST-0106,Office Supplies,East,171.06,7,,-44.59
ORD-684,2023-06-11 01:05:33.166583,CUST-0158,furniture,West,98.24,1,0.1,34.17
ORD-685,2024-08-18 14:42:26.473236,CUST-0121,Office Supplies,East,128.23,4,0.0,45.42
ORD-686,2023-10-08 11:02:43.881940,CUST-0055,TECH,East,66.53,12,0.0,-18.35
ORD-687,2024-01-06 15:50:52.526263,CUST-0012,Office Supplies,South,244.45,13,0.0,24.34
ORD-688,2024-05-07 06:23:13.896948,CUST-0145,TECH,East,291.93,4,0.3,-21.34
ORD-689,2023-07-08 01:39:24.582291,CUST-0136,furniture,North,189.1,5,0.0,54.05
ORD-690,2024-01-15 10:11:35.147573,CUST-0003,Office Supplies,West,315.66,1,0.0,-58.66
ORD-691,2023-10-16 20:37:34.727363,CUST-0144,furniture,North,288.12,1,,39.91
ORD-692,2023-05-03 08:04:04.922461,CUST-0030,Furniture,North,521.55,7,0.0,44.46
ORD-693,2024-10-12 18:07:44.632316,CUST-0237,TECH,East,374.83,9,0.2,170.16
ORD-694,2023-04-04 20:26:46.403201,CUST-0279,Technology,West,176.86,1,0.0,-75.27
ORD-695,2023-07-01 03:08:00.840420,CUST-0115,Furniture,East,424.27,2,0.1,189.35
ORD-696,2023-11-23 20:07:19.419709,CUST-0104,Technology,South,374.8,6,0.0,75.4
ORD-697,2023-02-28 01:32:12.366183,CUST-0118,TECH,South,559.67,6,0.0,139.64
ORD-698,2024-07-01 01:02:40.280140,CUST-0005,Furniture,West,78.55,2,0.1,84.32
ORD-699,2023-11-07 18:29:21.280640,CUST-0248,Office Supplies,West,85.07,9,0.0,-26.61
ORD-700,2024-09-08 01:30:45.922961,CUST-0121,Technology,West,60.04,4,0.1,69.47
ORD-701,2024-12-06 04:01:19.239619,CUST-0286,furniture,North,68.88,13,0.0,-9.94
ORD-702,2023-09-09 14:39:33.586793,CUST-0149,Office Supplies,West,238.63,7,0.2,24.71
ORD-703,2024-09-12 01:55:15.457728,CUST-0084,Furniture,East,460.49,6,,-40.48
ORD-704,2023-05-19 09:42:03.061530,CUST-0231,Furniture,West,162.15,11,0.0,-10.72
ORD-705,2024-07-26 14:33:04.592296,CUST-0288,Office Supplies,East,28.88,13,0.0,83.82
ORD-706,2024-12-13 20:04:26.533266,CUST-0161,Office Supplies,North,27.94,11,0.3,56.28
ORD-707,2023-12-16 02:44:57.748874,CUST-0272,TECH,East,402.73,3,0.1,91.45
ORD-708,2023-09-09 23:25:25.362681,CUST-0038,Furniture,North,49.54,8,0.0,-53.87
ORD-709,2024-06-13 12:21:15.037518,CUST-0226,Technology,East,77.68,7,0.1,-82.23
ORD-710,2024-08-20 10:31:45.352676,CUST-0142,Furniture,East,408.88,9,0.0,96.1
ORD-711,2024-04-16 10:49:02.671335,CUST-0292,Furniture,North,,3,0.0,91.66
ORD-712,2024-11-09 12:13:19.599799,CUST-0151,Office Supplies,,253.32,1,,42.69
ORD-713,2024-08-07 07:00:41.420710,CUST-0114,Office Supplies,South,152.56,2,0.2,55.15
ORD-714,2024-06-09 20:42:37.278639,CUST-0237,Technology,East,331.99,12,0.2,81.9
ORD-715,2024-03-10 22:22:45.082541,CUST-0066,TECH,East,131.25,11,0.0,40.89
ORD-716,2024-11-12 01:34:22.031015,CUST-0258,Technology,South,504.31,12,0.0,62.2
ORD-717,2024-01-25 06:49:53.096548,CUST-0249,TECH,West,144.29,1,0.3,78.89
ORD-718,2024-07-30 14:57:34.127063,CUST-0180,furniture,East,5.49,11,0.0,24.39
ORD-719,2023-04-14 17:05:04.352176,CUST-0190,Office Supplies,South,185.71,5,0.0,9.26
ORD-720,2023-05-25 14:41:43.251625,CUST-0154,furniture,South,373.89,10,0.0,52.92
ORD-721,2023-01-05 00:24:29.534767,CUST-0196,Technology,,451.65,14,0.1,165.88
ORD-722,2024-08-18 05:56:34.697348,CUST-0262,Furniture,South,209.87,2,0.0,-20.86
ORD-723,2024-04-28 20:48:23.051525,CUST-0143,Technology,South,114.94,3,0.0,4.16
ORD-724,2024-12-02 12:22:41.480740,CUST-0101,Furniture,East,75.57,8,0.3,-75.38
ORD-725,2024-04-10 23:21:06.033016,CUST-0244,Office Supplies,East,100.76,10,0.1,56.09
ORD-726,2023-07-01 20:39:44.392196,CUST-0012,Technology,North,493.44,14,0.0,-1.8
ORD-727,2023-10-02 23:34:47.243621,CUST-0239,Furniture,West,352.05,5,0.2,-54.02
ORD-728,2023-01-13 09:59:20.380190,CUST-0049,Furniture,West,99.8,4,0.0,26.18
ORD-729,2023-09-23 02:56:29.294647,CUST-0042,TECH,West,315.06,5,0.1,119.68
ORD-730,2023-11-06 16:11:45.952976,CUST-0166,Technology,West,363.1,10,0.1,8.88
ORD-731,2023-02-02 12:01:48.054027,CUST-0082,Furniture,North,427.16,6,0.0,14.37
ORD-732,2023-10-11 00:23:46.313156,CUST-0291,Technology,East,276.45,12,0.0,117.34
ORD-733,2023-08-09 13:41:12.636318,CUST-0158,Office Supplies,East,221.66,7,0.2,29.7
ORD-734,2024-12-11 06:43:24.102051,CUST-0216,Office Supplies,West,272.36,14,,-42.46
ORD-735,2023-12-20 20:41:10.835417,CUST-0158,TECH,North,216.02,13,0.1,71.34
ORD-736,2024-08-16 10:07:15.817908,CUST-0134,Technology,East,243.19,9,0.0,97.48
ORD-737,2024-01-08 20:26:03.181590,CUST-0067,Office Supplies,North,284.1,1,0.0,17.98
ORD-738,2023-06-02 06:44:50.545272,CUST-0007,furniture,North,128.85,4,0.0,37.83
ORD-739,2023-02-11 15:08:22.451225,CUST-0014,furniture,West,274.72,12,0.0,-48.67
ORD-740,2023-08-13 22:51:33.946973,CUST-0073,Furniture,East,171.5,12,0.1,-22.24
ORD-741,2024-12-04 08:12:00.360180,CUST-0163,Furniture,West,87.17,9,0.1,10.02
ORD-742,2024-03-21 03:46:54.807403,CUST-0066,Furniture,West,265.84,5,0.0,34.62
ORD-743,2023-10-29 06:36:55.107553,CUST-0130,Technology,South,128.6,8,0.0,-7.18
ORD-744,2024-07-10 12:55:06.453226,CUST-0206,Technology,East,143.58,12,0.1,7.75
ORD-745,2024-08-25 04:27:58.439219,CUST-0276,Technology,North,329.37,1,0.0,22.57
ORD-746,2024-07-07 14:48:12.246123,CUST-0256,TECH,East,225.33,4,,-29.88
ORD-747,2024-02-05 23:17:29.924962,CUST-0266,Technology,West,415.99,12,0.1,13.87
ORD-748,2023-05-31 10:55:31.665832,CUST-0025,Furniture,North,463.05,14,0.3,99.36
ORD-749,2024-05-25 21:22:14.467233,CUST-0281,Office Supplies,West,418.82,12,0.3,-5.76
ORD-750,2024-06-10 23:00:12.606303,CUST-0253,Office Supplies,West,248.46,9,0.3,-24.06
ORD-751,2023-09-23 20:28:12.846423,CUST-0289,Office Supplies,East,186.86,13,0.0,155.11
ORD-752,2024-04-19 17:41:48.654327,CUST-0164,Technology,West,432.2,1,,43.54
ORD-753,2024-01-08 11:40:11.405702,CUST-0095,furniture,North,177.34,1,0.0,-16.37
ORD-754,2023-10-05 12:55:49.674837,CUST-0270,Office Supplies,West,132.08,4,0.0,68.61
ORD-755,2023-09-04 11:57:28.724362,CUST-0110,Office Supplies,South,7.24,14,0.1,45.37
ORD-756,2024-06-01 11:07:46.433216,CUST-0238,Technology,North,193.81,3,0.0,-4.21
ORD-757,2024-11-21 22:12:39.979990,CUST-0025,Office Supplies,West,61.87,7,0.0,27.06
ORD-758,2023-06-16 12:33:29.804902,CUST-0141,Furniture,East,195.21,11,0.0,12.51
ORD-759,2023-12-02 14:28:02.041020,CUST-0117,Office Supplies,West,83.01,3,0.0,89.4
ORD-760,2023-03-11 17:59:49.194597,CUST-0025,Furniture,North,558.97,1,0.2,70.88
ORD-761,2023-09-27 12:06:50.605302,CUST-0079,TECH,East,1292.0,12,0.0,-98.58
ORD-762,2024-09-17 04:37:20.320160,CUST-0068,Furniture,South,49.39,11,0.1,144.17
ORD-763,2024-02-14 17:38:12.546273,CUST-0173,Office Supplies,East,35.35,10,,12.7
ORD-764,2024-07-27 16:50:39.919959,CUST-0012,Office Supplies,South,125.56,2,0.1,133.34
ORD-765,2023-12-23 18:48:05.042521,CUST-0288,TECH,East,96.18,10,0.1,72.96
ORD-766,2024-01-04 02:29:50.095047,CUST-0128,Furniture,South,408.03,13,,44.89
ORD-767,2023-02-04 16:36:58.709354,CUST-0096,Furniture,West,293.87,4,0.0,24.35
ORD-768,2024-09-08 01:30:45.922961,CUST-0092,Furniture,West,35.09,1,0.1,195.53
ORD-769,2023-08-30 18:01:15.637818,CUST-0141,Furniture,East,393.9,1,0.3,13.7
ORD-770,2024-03-18 23:11:44.152076,CUST-0031,Furniture,West,124.0,12,,-10.28
ORD-771,2024-10-04 08:32:53.786893,CUST-0020,Technology,,172.36,14,0.1,-4.88
ORD-772,2023-01-14 03:31:03.931965,CUST-0146,Furniture,East,23.62,8,0.0,30.06
ORD-773,2024-10-20 10:10:51.925962,CUST-0160,Furniture,East,366.62,7,,29.96
ORD-774,2024-05-23 08:01:12.036018,CUST-0043,furniture,North,91.92,14,0.0,90.24
ORD-775,2024-09-19 09:12:30.975487,CUST-0254,Office Supplies,West,628.67,8,0.0,75.49
ORD-776,2024-07-19 07:15:49.074537,CUST-0130,Office Supplies,West,113.26,13,0.0,75.57
ORD-777,2023-04-12 12:29:53.696848,CUST-0060,Office Supplies,North,384.37,4,0.1,16.31
ORD-778,2023-03-20 21:06:23.591795,CUST-0151,TECH,East,80.75,6,0.2,70.59
ORD-779,2023-11-13 05:57:17.918959,CUST-0287,Furniture,South,117.54,13,0.3,76.88
ORD-780,2023-11-15 10:32:28.574287,CUST-0005,furniture,West,135.55,3,0.2,25.24
ORD-781,2024-10-26 23:56:23.891945,CUST-0266,Technology,East,,11,0.0,46.75
ORD-782,2024-04-18 06:38:21.550775,CUST-0130,Furniture,North,92.19,13,0.1,76.8
ORD-783,2024-11-26 07:23:01.290645,CUST-0267,TECH,North,66.19,8,0.2,42.67
ORD-784,2023-01-23 06:37:38.329164,CUST-0178,Office Supplies,West,128.75,4,0.1,48.39
ORD-785,2023-08-06 06:48:26.653326,CUST-0253,Furniture,North,139.25,3,,114.43
ORD-786,2024-11-25 22:37:09.514757,CUST-0056,furniture,East,263.17,4,0.3,43.14
ORD-787,2023-09-23 20:28:12.846423,CUST-0083,Technology,West,133.66,6,0.1,-6.46
ORD-788,2024-05-13 11:22:54.087043,CUST-0099,Technology,South,98.0,11,0.0,-50.74
ORD-789,2023-05-25 14:41:43.251625,CUST-0149,Furniture,East,139.35,7,0.2,36.79
ORD-790,2023-09-12 21:32:19.569784,CUST-0156,Office Supplies,West,62.67,7,,10.11
ORD-791,2024-01-16 12:29:10.475237,CUST-0190,Technology,South,35.28,14,0.0,78.5
ORD-792,2023-03-06 06:31:52.556278,CUST-0263,Office Supplies,South,329.26,12,0.3,124.66
ORD-793,2024-08-20 01:45:53.576788,CUST-0080,Office Supplies,West,297.39,4,0.0,-31.78
ORD-794,2023-05-25 05:55:51.475737,CUST-0252,Furniture,West,111.96,8,0.1,-23.15
ORD-795,2023-06-12 03:23:08.494247,CUST-0097,Furniture,North,234.6,7,0.1,28.55
ORD-796,2024-04-03 16:03:50.515257,CUST-0260,furniture,South,48.3,2,0.2,-18.0
ORD-797,2024-12-08 17:22:21.670835,CUST-0260,Office Supplies,South,72.16,13,0.3,16.68
ORD-798,2023-01-28 09:19:43.191595,CUST-0103,TECH,East,168.28,8,0.0,-2.17
ORD-799,2023-04-07 09:47:48.834417,CUST-0040,Office Supplies,West,357.47,9,0.0,-30.47
ORD-800,2023-06-15 19:01:46.253126,CUST-0273,Technology,West,779.24,5,0.2,79.55
ORD-801,2024-10-26 06:24:40.340170,CUST-0101,Office Supplies,South,228.71,4,0.0,34.52
ORD-802,2023-09-19 20:03:43.311655,CUST-0221,Office Supplies,North,238.52,4,0.1,139.82
ORD-803,2023-09-26 01:03:23.501750,CUST-0124,Furniture,North,206.21,13,0.0,51.54
ORD-804,2024-05-28 19:29:08.674337,CUST-0231,Office Supplies,,123.48,4,0.0,107.31
ORD-805,2024-08-02 13:04:28.334167,CUST-0178,Office Supplies,East,427.37,6,0.2,-13.73
ORD-806,2023-11-07 09:43:29.504752,CUST-0063,TECH,East,40.68,11,0.2,-14.47
ORD-807,2024-07-12 08:44:25.332666,CUST-0116,Technology,West,170.44,4,0.0,163.25
ORD-808,2024-05-22 14:29:28.484242,CUST-0191,Furniture,West,316.61,7,0.0,-6.53
ORD-809,2023-02-22 05:18:23.951975,CUST-0062,Furniture,East,212.63,7,0.0,-26.95
ORD-810,2023-11-19 19:42:49.884942,CUST-0256,Furniture,East,59.29,5,0.1,-40.27
ORD-811,2024-02-03 18:42:19.269634,CUST-0007,Office Supplies,North,45.51,13,0.0,144.95
ORD-812,2024-02-14 17:38:12.546273,CUST-0155,Technology,South,170.49,5,0.1,13.52
ORD-813,2023-05-25 05:55:51.475737,CUST-0092,TECH,West,36.09,10,0.2,54.2
ORD-814,2024-01-18 17:04:21.130565,CUST-0014,Furniture,West,569.76,8,0.2,39.08
ORD-815,2023-12-12 19:52:11.765882,,Office Supplies,East,199.91,7,0.0,-13.4
ORD-816,2023-11-22 00:18:00.540270,CUST-0086,Office Supplies,North,302.35,14,0.2,12.22
ORD-817,2024-06-28 20:27:29.624812,CUST-0133,Technology,North,387.75,7,,80.74
ORD-818,2024-07-04 07:55:26.263131,CUST-0183,Office Supplies,North,192.25,6,0.0,-43.55
ORD-819,2024-08-02 21:50:20.110055,CUST-0062,Technology,East,280.41,7,0.0,70.45
ORD-820,2024-03-04 17:23:04.892446,CUST-0219,Technology,East,197.76,7,0.1,116.04
ORD-821,2024-03-02 04:02:02.461230,CUST-0246,Furniture,East,186.0,10,0.0,47.54
ORD-822,2023-07-27 10:10:08.704352,CUST-0230,Technology,North,204.68,14,0.2,110.0
ORD-823,2024-01-23 19:46:25.992996,CUST-0079,Furniture,South,1098.73,2,0.3,-52.28
ORD-824,2023-02-09 10:33:11.795897,CUST-0149,Technology,South,351.84,14,0.1,-79.8
ORD-825,2024-09-18 15:40:47.423711,CUST-0138,Office Supplies,West,927.68,10,0.2,44.56
ORD-826,2024-01-24 22:04:01.320660,CUST-0065,Office Supplies,South,198.75,2,0.2,-5.18
ORD-827,2024-03-17 12:08:17.048524,CUST-0013,TECH,South,565.37,14,0.0,82.73
ORD-828,2023-12-08 01:55:58.679339,CUST-0213,furniture,West,89.99,10,0.0,11.37
ORD-829,2023-05-25 23:27:35.027513,CUST-0242,furniture,West,371.21,7,0.3,38.83
ORD-830,2024-03-31 00:25:12.756378,CUST-0213,Office Supplies,South,40.91,14,,34.86
ORD-831,2023-08-20 03:51:14.137068,CUST-0181,Technology,West,120.98,10,0.2,36.77
